User Link,Reputation
"2495283","10477"
"4433386","10476"
"144373","10476"
"636","10474"
"846698","10473"
"365251","10471"
"362006","10470"
"6726","10469"
"245549","10469"
"333074","10468"
"131595","10466"
"509663","10466"
"210526","10465"
"644388","10464"
"8152","10463"
"471213","10463"
"2047249","10462"
"772868","10462"
"21186","10461"
"1154350","10461"
"814761","10460"
"3170478","10460"
"2191473","10459"
"191215","10457"
"454049","10456"
"6266","10456"
"23704","10456"
"791010","10454"
"2720126","10453"
"2106009","10453"
"699978","10453"
"255918","10452"
"1182653","10451"
"907779","10451"
"892629","10450"
"49885","10448"
"205934","10445"
"168212","10445"
"1921","10445"
"30480","10444"
"486578","10443"
"234670","10443"
"583363","10442"
"3747","10441"
"183471","10440"
"298016","10440"
"1583175","10440"
"496099","10439"
"337455","10437"
"779408","10437"
"1832154","10437"
"3113558","10435"
"257558","10435"
"82004","10434"
"373254","10434"
"146270","10432"
"2480047","10431"
"922198","10431"
"164602","10429"
"316300","10428"
"192705","10426"
"3448419","10426"
"752527","10426"
"1426056","10423"
"114770","10422"
"72321","10420"
"22992","10419"
"1250873","10418"
"367949","10417"
"44757","10415"
"1056263","10415"
"1619294","10415"
"301303","10413"
"316448","10412"
"1893766","10411"
"523391","10411"
"416630","10411"
"1074097","10410"
"649979","10410"
"134702","10409"
"91962","10409"
"82872","10406"
"169277","10406"
"143319","10406"
"215168","10404"
"121646","10404"
"283739","10400"
"88070","10400"
"574475","10398"
"350294","10398"
"1503553","10398"
"15689","10394"
"383414","10394"
"1223622","10392"
"570689","10390"
"15872","10387"
"2090","10385"
"123378","10382"
"262808","10381"
"473637","10380"
"18189","10379"
"1260981","10377"
"147845","10375"
"94813","10374"
"431780","10373"
"537544","10372"
"1411457","10370"
"1281189","10370"
"265712","10370"
"37298","10370"
"36611","10370"
"1140748","10370"
"782754","10370"
"4066","10367"
"1289716","10365"
"512360","10363"
"758708","10363"
"178382","10363"
"30966","10361"
"189804","10360"
"507099","10359"
"926907","10359"
"1179880","10357"
"198128","10356"
"321354","10355"
"44683","10353"
"401835","10353"
"49793","10352"
"488666","10351"
"226086","10351"
"620181","10348"
"18664","10345"
"924299","10344"
"970721","10341"
"158449","10340"
"434004","10340"
"1159472","10337"
"40161","10336"
"364708","10335"
"640517","10335"
"932282","10330"
"380926","10329"
"796419","10328"
"2429","10328"
"234415","10325"
"90011","10325"
"316469","10324"
"67756","10324"
"112499","10323"
"862351","10323"
"3748349","10323"
"103081","10320"
"422565","10320"
"8297","10319"
"1763614","10319"
"8745","10316"
"323339","10316"
"13322","10316"
"162337","10315"
"1015483","10314"
"60647","10314"
"148335","10312"
"175201","10309"
"257022","10308"
"761212","10307"
"2234742","10304"
"84458","10302"
"171006","10302"
"125278","10302"
"74465","10301"
"104252","10301"
"956397","10301"
"1289388","10298"
"1691231","10298"
"10738","10296"
"105486","10295"
"8999","10292"
"164148","10292"
"26816","10291"
"60531","10290"
"261677","10290"
"260007","10288"
"8014","10288"
"5221149","10287"
"2077","10284"
"58347","10283"
"532870","10282"
"4272464","10282"
"29676","10279"
"3421","10279"
"469220","10277"
"1366219","10276"
"789186","10276"
"856353","10276"
"215741","10276"
"173520","10272"
"290221","10271"
"236660","10270"
"2539720","10270"
"60556","10270"
"13990","10269"
"881635","10268"
"211292","10265"
"5618","10263"
"200434","10261"
"1160754","10260"
"190371","10258"
"111327","10258"
"257250","10256"
"59379","10253"
"2321","10253"
"1073131","10252"
"135965","10249"
"313902","10247"
"25071","10247"
"656172","10246"
"11574","10245"
"1645769","10245"
"575765","10244"
"408390","10244"
"128662","10243"
"20520","10241"
"4142924","10237"
"285795","10236"
"11545","10234"
"1003123","10232"
"19100","10231"
"511438","10230"
"385149","10229"
"18866","10228"
"1218997","10227"
"217076","10226"
"2320817","10224"
"44563","10221"
"1071311","10221"
"455900","10221"
"1344","10221"
"1841760","10220"
"630877","10218"
"3225","10215"
"716443","10212"
"344304","10212"
"1709728","10209"
"1960","10209"
"1683264","10208"
"199607","10207"
"908515","10207"
"336920","10206"
"986169","10205"
"1532460","10205"
"718764","10205"
"42404","10204"
"1179377","10204"
"116186","10203"
"304588","10202"
"11098","10201"
"3189239","10199"
"1169959","10195"
"49951","10194"
"930450","10193"
"22147","10193"
"3445","10193"
"23341","10192"
"750216","10188"
"13375","10187"
"350923","10183"
"3619","10182"
"40015","10182"
"1895201","10180"
"577334","10180"
"9952","10179"
"616815","10178"
"91522","10178"
"1447509","10178"
"1530024","10178"
"786935","10178"
"664177","10178"
"31662","10176"
"376113","10176"
"1900149","10176"
"475993","10175"
"74291","10174"
"635654","10173"
"863","10170"
"30827","10169"
"1907358","10167"
"59015","10167"
"61072","10167"
"3681880","10166"
"909","10166"
"816374","10164"
"84021","10163"
"229686","10162"
"7034","10162"
"1810243","10160"
"49739","10160"
"2541","10159"
"15862","10158"
"448232","10157"
"907590","10156"
"10007","10155"
"166938","10155"
"16582","10155"
"2063","10154"
"33245","10152"
"22979","10150"
"8799","10150"
"731963","10147"
"363815","10145"
"1493698","10144"
"1457439","10143"
"402706","10141"
"2567683","10140"
"3747990","10139"
"69636","10137"
"1169883","10137"
"899271","10135"
"1345376","10135"
"1475978","10134"
"2070725","10133"
"193453","10132"
"11525","10131"
"311635","10130"
"293369","10130"
"189551","10129"
"120457","10129"
"797926","10126"
"9414","10125"
"63428","10123"
"131615","10123"
"332578","10122"
"533260","10122"
"1197775","10120"
"98422","10118"
"65124","10117"
"477563","10112"
"57867","10112"
"304725","10111"
"31818","10110"
"112950","10110"
"46375","10110"
"14032","10108"
"47020","10105"
"3215","10103"
"580","10103"
"1204258","10101"
"518204","10099"
"1463922","10099"
"2185093","10099"
"627569","10097"
"212566","10097"
"474794","10092"
"46848","10089"
"43792","10087"
"98848","10086"
"175849","10085"
"293522","10085"
"432910","10084"
"47527","10084"
"1468295","10083"
"12895","10082"
"1759845","10082"
"175216","10080"
"599857","10079"
"434223","10078"
"334865","10077"
"1306033","10075"
"77345","10075"
"12631","10074"
"1818839","10073"
"76832","10072"
"75204","10071"
"625440","10071"
"4609915","10070"
"253942","10069"
"130442","10065"
"79","10065"
"380562","10065"
"1318946","10063"
"238260","10063"
"1040371","10061"
"4653","10060"
"76486","10060"
"80869","10059"
"81053","10059"
"261782","10057"
"62391","10056"
"26837","10055"
"347807","10054"
"280693","10052"
"299592","10052"
"14877","10051"
"1165637","10050"
"343721","10050"
"594183","10049"
"80112","10048"
"38522","10048"
"232566","10047"
"34102","10046"
"3902472","10045"
"3001496","10045"
"536768","10041"
"4196","10041"
"149265","10040"
"1431618","10038"
"233202","10037"
"1603234","10036"
"56761","10033"
"20856","10033"
"2069350","10031"
"1714715","10031"
"70261","10030"
"443716","10029"
"584183","10028"
"1178189","10025"
"54999","10024"
"2542702","10023"
"415627","10023"
"990524","10022"
"3204","10021"
"195835","10020"
"21182","10018"
"309058","10017"
"221509","10017"
"1031791","10017"
"81520","10013"
"12890","10011"
"951607","10011"
"17651","10011"
"261142","10010"
"563718","10007"
"39622","10003"
"126278","10002"
